200912	1111	A	010843790	L	1	0	0
200912	1111	B	004183517	L	1	0	0
200912	1111	C	000121207	L	1	0	0
200912	1111	D	010647908	L	1	0	0
200912	1111	E	002907534	L	1	0	0
200912	1111	F	010355885	L	1	0	0
200912	1111	G	004101790	L	1	0	0
200912	1111	H	000126004	L	1	0	0
200912	1111	I	004652622	L	1	0	0
200912	1111	J	010132320	L	1	0	0
200912	1111	K	003356418	L	1	0	0
200912	1112	A	010968860	L	1	0	0
200912	1112	B	007268076	L	1	0	0
200912	1112	C	000133957	L	1	0	0
200912	1112	D	000132233	L	1	0	0
200912	1112	E	000135453	L	1	0	0
200912	1112	F	003922766	L	1	0	0
200912	1112	G	001358812	L	1	0	0
200912	1112	H	000136956	L	1	0	0
200912	1112	I	000139572	L	1	0	0
200912	1112	J	010592925	L	1	0	0
200912	1113	A	XXXXXXXXX	0	0	0	0
200912	1113	B	XXXXXXXXX	0	0	0	0
200912	1113	C	XXXXXXXXX	0	0	0	0
200912	1113	D	XXXXXXXXX	0	0	0	0
200912	1113	E	XXXXXXXXX	0	0	0	0
200912	1113	F	XXXXXXXXX	0	0	0	0
200912	1113	G	XXXXXXXXX	0	0	0	0
200912	1113	H	XXXXXXXXX	0	0	0	0
200912	1113	I	XXXXXXXXX	0	0	0	0
200912	1113	J	XXXXXXXXX	0	0	0	0
200912	1113	K	XXXXXXXXX	0	0	0	0
200912	1113	L	XXXXXXXXX	0	0	0	0
200912	1113	M	XXXXXXXXX	0	0	0	0
200912	1114	A	XXXXXXXXX	0	0	0	0
200912	1114	B	XXXXXXXXX	0	0	0	0
200912	1114	C	XXXXXXXXX	0	0	0	0
200912	1114	D	XXXXXXXXX	0	0	0	0
200912	1115	A	XXXXXXXXX	0	0	0	0
200912	1115	B	XXXXXXXXX	0	0	0	0
200912	1115	C	XXXXXXXXX	0	0	0	0
200912	1211	A	000092975	L	1	0	0
200912	1211	B	000093432	L	1	0	0
200912	1211	C	008984212	L	1	0	0
200912	1211	D	021188085	L	1	0	0
200912	1211	E	022102958	L	1	0	0
200912	1211	F	021379816	L	1	0	0
200912	1211	G	008991812	L	1	0	0
200912	1211	H	004502302	L	1	0	0
200912	1211	I	000108707	L	1	0	0
200912	1212	A	000101397	L	1	0	0
200912	1212	B	000104175	L	1	0	0
200912	1212	C	000103128	L	1	0	0
200912	1212	D	010532019	L	1	0	0
200912	1212	E	011659462	L	1	0	0
200912	1212	F	001504649	L	1	0	0
200912	1212	G	004766695	L	1	0	0
200912	1212	H	003873579	L	1	0	0
200912	1212	I	007779968	L	1	0	0
200912	1212	J	006060072	L	1	0	0
200912	1221	A	000063827	L	1	0	0
200912	1221	B	000063746	L	1	0	0
200912	1221	C	020644850	L	1	0	0
200912	1221	D	006565670	L	1	0	0
200912	1221	D	007846517	L	0	0	0
200912	1221	E	008186529	L	1	0	0
200912	1221	F	000069124	L	1	0	0
200912	1221	G	000069809	L	1	0	0
200912	1221	H	000072087	L	1	0	0
200912	1221	I	000072664	L	1	0	0
200912	1222	A	003572331	L	1	0	0
200912	1222	B	000075264	L	1	0	0
200912	1222	C	001366823	L	1	0	0
200912	1222	D	007689098	L	1	0	0
200912	1222	E	010481449	L	1	0	0
200912	1222	F	000080969	L	1	0	0
200912	1222	G	000082740	L	1	0	0
200912	1222	H	001591630	L	1	0	0
200912	1222	I	000083151	L	1	0	0
200912	1222	J	021840335	L	1	0	0
200912	1223	A	021561258	L	1	0	0
200912	1223	B	003184439	L	1	0	0
200912	1223	C	010545056	L	1	0	0
200912	1223	D	008729069	L	1	0	0
200912	1223	E	011772471	L	1	0	0
200912	1223	F	000087513	L	1	0	0
200912	1223	G	007541325	L	1	0	0
200912	1223	H	002496127	L	1	0	0
200912	1223	I	000091251	L	1	0	0
200912	1231	A	003832171	L	1	0	0
200912	1231	B	005052203	L	1	0	0
200912	1231	C	011327125	L	1	0	0
200912	1231	D	002447452	L	1	0	0
200912	1231	E	010131243	L	1	0	0
200912	1231	F	009470905	L	1	0	0
200912	1231	G	000115975	L	1	0	0
200912	1231	H	010421616	L	1	0	0
200912	1231	I	021582816	L	1	0	0
200912	1231	J	003271455	L	1	0	0
200912	1231	K	000117145	L	1	0	0
200912	1231	L	002629585	L	1	0	0
200912	1241	A	000055522	L	1	0	0
200912	1241	B	003362213	L	1	0	0
200912	1241	C	005556449	L	1	0	0
200912	1241	D	009276556	L	1	0	0
200912	1241	E	011772994	L	1	0	0
200912	1241	F	000061182	L	1	0	0
200912	1241	G	010644860	L	1	0	0
200912	1241	H	021379522	L	1	0	0
200912	1251	A	006781667	L	1	0	0
200912	1251	B	006970095	L	1	0	0
200912	1251	C	010417325	L	1	0	0
200912	1251	D	000001740	L	1	0	0
200912	1251	E	000019828	L	1	0	0
200912	1251	F	000003735	L	1	0	0
200912	1251	G	005952468	L	1	0	0
200912	1251	H	009625879	L	1	0	0
200912	1251	I	010476399	L	1	0	0
200912	1252	A	011516904	L	1	0	0
200912	1252	B	012144512	L	1	0	0
200912	1252	C	006361072	L	1	0	0
200912	1252	D	006105599	L	1	0	0
200912	1252	E	009715630	L	1	0	0
200912	1252	F	000009873	L	1	0	0
200912	1252	G	000032042	L	1	0	0
200912	1252	H	021865184	L	1	0	0
200912	1252	I	006105157	L	1	0	0
200912	1252	J	000030899	L	1	0	0
200912	1253	A	004407784	L	1	0	0
200912	1253	B	009470956	L	1	0	0
200912	1253	C	000020923	L	1	0	0
200912	1253	D	000022160	L	1	0	0
200912	1253	E	000020885	L	1	0	0
200912	1253	F	004766350	L	1	0	0
200912	1253	G	000018856	L	1	0	0
200912	1253	H	008460132	L	1	0	0
200912	1254	A	004609670	L	1	0	0
200912	1254	B	000037176	L	1	0	0
200912	1254	C	010066522	L	1	0	0
200912	1254	D	004005260	L	1	0	0
200912	1254	E	000030805	L	1	0	0
200912	1254	F	000029076	L	1	0	0
200912	1254	G	011115489	L	1	0	0
200912	1254	H	005897416	L	1	0	0
200912	1255	A	002489724	L	1	0	0
200912	1255	B	000016926	L	1	0	0
200912	1255	C	000006297	L	1	0	0
200912	1255	D	006515622	L	1	0	0
200912	1255	E	000025232	L	1	0	0
200912	1255	F	000025887	L	1	0	0
200912	1255	G	007698526	L	1	0	0
200912	1255	H	000026433	L	1	0	0
200912	1257	A	000012068	L	1	0	0
200912	1257	B	000012734	L	1	0	0
200912	1257	C	011520154	L	1	0	0
200912	1257	D	000016179	L	1	0	0
200912	1257	E	010346207	L	1	0	0
200912	1257	F	011993400	L	1	0	0
200912	1257	G	010289130	L	1	0	0
200912	1261	A	006063136	L	1	0	0
200912	1261	B	011443648	L	1	0	0
200912	1261	C	008730423	L	1	0	0
200912	1261	D	008521786	L	1	0	0
200912	1261	E	000043060	L	1	0	0
200912	1261	F	000042676	L	1	0	0
200912	1261	G	009281363	L	1	0	0
200912	1261	H	008682380	L	1	0	0
200912	1261	I	006583113	L	1	0	0
200912	1261	J	000042455	L	1	0	0
200912	1262	A	XXXXXXXXX	0	0	0	0
200912	1262	B	XXXXXXXXX	0	0	0	0
200912	1262	C	XXXXXXXXX	0	0	0	0
200912	1262	D	XXXXXXXXX	0	0	0	0
200912	1271	A	000045438	L	1	0	0
200912	1271	B	001412574	L	1	0	0
200912	1271	C	001826751	L	1	0	0
200912	1271	D	009338128	L	1	0	0
200912	1271	E	020448679	L	1	0	0
200912	1271	F	006633307	L	1	0	0
200912	1271	G	000050083	L	1	0	0
200912	1271	H	008913455	L	1	0	0
200912	1271	I	010780780	L	1	0	0
200912	1271	J	007491964	L	1	0	0
200912	1271	K	008259836	L	1	0	0
200912	2021	A	000980471	L	1	0	0
200912	2021	B	000979155	L	1	0	0
200912	2021	C	000977802	L	1	0	0
200912	2021	D	005578531	L	1	0	0
200912	2021	E	000980358	L	1	0	0
200912	2021	F	007975465	L	1	0	0
200912	2021	G	020225777	L	1	0	0
200912	2021	H	021765597	L	1	0	0
200912	2031	A	004713680	L	1	0	0
200912	2031	B	010747937	L	1	0	0
200912	2031	C	001007459	L	1	0	0
200912	2031	D	003248607	L	1	0	0
200912	2031	E	001008897	L	1	0	0
200912	2031	F	011482805	L	1	0	0
200912	2031	G	002929538	L	1	0	0
200912	2031	H	001022466	L	1	0	0
200912	2041	A	001021222	L	1	0	0
200912	2041	B	005743028	L	1	0	0
200912	2041	C	001020366	L	1	0	0
200912	2041	D	010566029	L	1	0	0
200912	2041	E	001019309	L	1	0	0
200912	2041	F	011952887	L	1	0	0
200912	2042	A	009674500	L	1	0	0
200912	2042	B	001017276	L	1	0	0
200912	2042	C	005617537	L	1	0	0
200912	2042	D	011623190	L	1	0	0
200912	2042	E	001017527	L	1	0	0
200912	2042	F	004292715	L	1	0	0
200912	2051	A	011558135	L	1	0	0
200912	2051	B	002083515	L	1	0	0
200912	2051	C	000983357	L	1	0	0
200912	2051	D	000984248	L	1	0	0
200912	2051	E	007128029	L	1	0	0
200912	2051	F	000985309	L	1	0	0
200912	2052	A	010394708	L	1	0	0
200912	2052	B	009894624	L	1	0	0
200912	2052	C	000988561	L	1	0	0
200912	2052	D	000987581	L	1	0	0
200912	2052	E	003338983	L	1	0	0
200912	2052	F	002652587	L	1	0	0
200912	2061	A	011217168	L	1	0	0
200912	2061	B	012179472	L	1	0	0
200912	2061	C	027267653	L	1	0	0
200912	2061	D	010677114	L	1	0	0
200912	2061	E	007906501	L	1	0	0
200912	2061	F	001003232	L	1	0	0
200912	2061	G	001001760	L	1	0	0
200912	2062	A	011625738	L	1	0	0
200912	2062	B	001020773	L	1	0	0
200912	2062	C	006389015	L	1	0	0
200912	2062	D	010325412	L	1	0	0
200912	2062	E	020379561	L	1	0	0
200912	2062	F	003981746	L	1	0	0
200912	2062	G	008546541	L	1	0	0
200912	2062	H	001000853	L	1	0	0
200912	2063	A	004255127	L	1	0	0
200912	2063	B	006817718	L	1	0	0
200912	2063	C	008547483	L	1	0	0
200912	2063	D	000993220	L	1	0	0
200912	2063	E	009110178	L	1	0	0
200912	2063	F	000992488	L	1	0	0
200912	2063	G	001006169	L	1	0	0
200912	2091	A	000831166	L	1	0	0
200912	2091	B	001030140	L	1	0	0
200912	2091	C	002814714	L	1	0	0
200912	2091	D	011953468	L	1	0	0
200912	2091	E	001027905	L	1	0	0
200912	2091	F	002695154	L	1	0	0
200912	2092	A	002262207	L	1	0	0
200912	2092	B	012083793	L	1	0	0
200912	2092	C	023043602	L	1	0	0
200912	2092	D	011087574	L	1	0	0
200912	2092	E	001031627	L	1	0	0
200912	2092	F	011286933	L	1	0	0
200912	2095	A	003700550	L	1	0	0
200912	2095	B	007827210	L	1	0	0
200912	2095	C	003118444	L	1	0	0
200912	2095	D	007303750	L	1	0	0
200912	2095	E	002225158	L	1	0	0
200912	2095	F	009605525	L	1	0	0
200912	2095	G	004013212	L	1	0	0
200912	2096	A	011955592	L	1	0	0
200912	2096	B	005103576	L	1	0	0
200912	2096	C	007908555	L	1	0	0
200912	2096	D	005139104	L	1	0	0
200912	2096	E	000836265	L	1	0	0
200912	2096	F	009386297	L	1	0	0
200912	2097	A	009113223	L	1	0	0
200912	2097	B	002096013	L	1	0	0
200912	2097	C	002348411	L	1	0	0
200912	2097	D	010987288	L	1	0	0
200912	2097	E	003220486	L	1	0	0
200912	2097	F	000828718	L	1	0	0
200912	2097	G	020914092	L	1	0	0
200912	2098	A	009111034	L	1	0	0
200912	2098	B	003420191	L	1	0	0
200912	2098	C	008300054	L	1	0	0
200912	2098	D	002199815	L	1	0	0
200912	2098	E	003218260	L	1	0	0
200912	2098	F	003214915	L	1	0	0
200912	2098	G	009244786	L	1	0	0
200912	2098	H	011369677	L	1	0	0
200912	2111	A	000210374	L	1	0	0
200912	2111	B	009414800	L	1	0	0
200912	2111	C	000208817	L	1	0	0
200912	2111	D	011393969	L	1	0	0
200912	2111	E	009569413	L	1	0	0
200912	2111	F	000209805	L	1	0	0
200912	2112	A	000210757	L	1	0	0
200912	2112	B	020181060	L	1	0	0
200912	2112	C	000211877	L	1	0	0
200912	2112	D	000212423	L	1	0	0
200912	2112	E	000213233	L	1	0	0
200912	2112	F	002326914	L	1	0	0
200912	2112	G	006521339	L	1	0	0
200912	2112	H	002277530	L	1	0	0
200912	2113	A	XXXXXXXXX	0	0	0	0
200912	2121	A	001493175	L	1	0	0
200912	2121	B	004302125	L	1	0	0
200912	2121	C	000167312	L	1	0	0
200912	2121	D	007952023	L	1	0	0
200912	2121	E	010656095	L	1	0	0
200912	2121	F	021013544	L	1	0	0
200912	2121	G	002726238	L	1	0	0
200912	2121	H	008931097	L	1	0	0
200912	2122	A	004949854	L	1	0	0
200912	2122	B	010788528	L	1	0	0
200912	2122	C	000173096	L	1	0	0
200912	2122	D	000175692	L	1	0	0
200912	2122	E	000173401	L	1	0	0
200912	2122	F	000174483	L	1	0	0
200912	2122	G	000175811	L	1	0	0
200912	2123	A	009947930	L	1	0	0
200912	2123	B	000155144	L	1	0	0
200912	2123	C	001364316	L	1	0	0
200912	2123	D	008851263	L	1	0	0
200912	2123	E	005482631	L	1	0	0
200912	2123	F	000157821	L	1	0	0
200912	2123	G	009005951	L	1	0	0
200912	2123	H	003915581	L	1	0	0
200912	2125	A	000193267	L	1	0	0
200912	2125	B	000192570	L	1	0	0
200912	2125	C	000158909	L	1	0	0
200912	2125	D	000191094	L	1	0	0
200912	2125	E	006281575	L	1	0	0
200912	2125	F	006371906	L	1	0	0
200912	2125	G	010231752	L	1	0	0
200912	2125	H	000187380	L	1	0	0
200912	2126	A	XXXXXXXXX	0	0	0	0
200912	2126	B	020465174	L	1	0	0
200912	2126	C	002237431	L	1	0	0
200912	2126	D	022920111	L	1	0	0
200912	2126	E	020809108	L	1	0	0
200912	2127	A	000217980	L	1	0	0
200912	2127	B	004766156	L	1	0	0
200912	2127	C	000216070	L	1	0	0
200912	2127	D	009009841	L	1	0	0
200912	2127	E	011664334	L	1	0	0
200912	2127	F	000198277	L	1	0	0
200912	2127	G	009994661	L	1	0	0
200912	2127	H	012898576	L	1	0	0
200912	2127	I	000199664	L	1	0	0
200912	2128	A	002402610	L	1	0	0
200912	2128	B	001358197	L	1	0	0
200912	2128	C	020576529	L	1	0	0
200912	2128	D	006326293	L	1	0	0
200912	2128	E	021017213	L	1	0	0
200912	2128	F	000164321	L	1	0	0
200912	2128	G	012114796	L	1	0	0
200912	2128	H	005525551	L	1	0	0
200912	2129	A	000180939	L	1	0	0
200912	2129	B	000180491	L	1	0	0
200912	2129	C	005073308	L	1	0	0
200912	2129	D	000183172	L	1	0	0
200912	2129	E	008737487	L	1	0	0
200912	2129	F	000160172	L	1	0	0
200912	2129	G	002111608	L	1	0	0
200912	2131	A	009489282	L	1	0	0
200912	2131	B	011995799	L	1	0	0
200912	2131	C	000157287	L	1	0	0
200912	2131	D	021624705	L	1	0	0
200912	2131	E	000204749	L	1	0	0
200912	2131	F	000205826	L	1	0	0
200912	2132	A	009153721	L	1	0	0
200912	2132	B	001902245	L	1	0	0
200912	2132	C	007871422	L	1	0	0
200912	2132	D	004772288	L	1	0	0
200912	2132	E	XXXXXXXXX	0	0	0	0
200912	2133	A	011454852	L	1	0	0
200912	2133	B	000176532	L	1	0	0
200912	2133	C	010229928	L	1	0	0
200912	2133	D	000178268	L	1	0	0
200912	2133	E	000169773	L	1	0	0
200912	2133	F	000170100	L	1	0	0
200912	2133	G	000167142	L	1	0	0
200912	2141	A	000224383	L	1	0	0
200912	2141	B	009570616	L	1	0	0
200912	2141	C	004997212	L	1	0	0
200912	2141	D	022173219	L	1	0	0
200912	2141	E	000223921	L	1	0	0
200912	2311	A	006072801	L	1	0	0
200912	2311	B	022161113	L	1	0	0
200912	2311	C	011456103	L	1	0	0
200912	2311	D	011260438	L	1	0	0
200912	2311	E	020575085	L	1	0	0
200912	2311	F	010790611	L	1	0	0
200912	2311	G	008021112	L	1	0	0
200912	2311	H	000227846	L	1	0	0
200912	2311	I	003183602	L	1	0	0
200912	2312	A	009647228	L	1	0	0
200912	2312	B	010429935	L	1	0	0
200912	2312	C	011196187	L	1	0	0
200912	2312	D	003280640	L	1	0	0
200912	2312	E	006158013	L	1	0	0
200912	2312	F	011394841	L	1	0	0
200912	2313	A	008022070	L	1	0	0
200912	2313	B	008336881	L	1	0	0
200912	2313	C	005155851	L	1	0	0
200912	2313	D	011127843	L	1	0	0
200912	2313	E	021617571	L	1	0	0
200912	2314	A	003324168	L	1	0	0
200912	2314	B	023844613	L	1	0	0
200912	2314	C	XXXXXXXXX	0	0	0	0
200912	2314	D	011335748	L	1	0	0
200912	2314	E	XXXXXXXXX	0	0	0	0
200912	2315	A	009089683	L	1	0	0
200912	2315	B	004508785	L	1	0	0
200912	2315	C	000233196	L	1	0	0
200912	2315	D	000228427	L	1	0	0
200912	2315	E	006793401	L	1	0	0
200912	2315	F	004771079	L	1	0	0
200912	3011	A	000774707	L	1	0	0
200912	3011	B	002183617	L	1	0	0
200912	3011	C	000740438	L	1	0	0
200912	3011	D	000743402	L	1	0	0
200912	3011	E	010391776	L	1	0	0
200912	3011	F	005539501	L	1	0	0
200912	3011	G	000739200	L	1	0	0
200912	3012	A	001440438	L	1	0	0
200912	3012	B	006680194	L	1	0	0
200912	3012	C	005972167	L	1	0	0
200912	3012	D	004313186	L	1	0	0
200912	3012	E	004154525	L	1	0	0
200912	3012	F	009035710	L	1	0	0
200912	3012	G	003731928	L	1	0	0
200912	3012	H	009680144	L	1	0	0
200912	3012	I	010946638	L	1	0	0
200912	3012	J	021782572	L	1	0	0
200912	3013	A	006676987	L	1	0	0
200912	3013	B	007825285	L	1	0	0
200912	3013	C	003699803	L	1	0	0
200912	3013	D	011297315	L	1	0	0
200912	3013	E	004207173	L	1	0	0
200912	3013	F	011491634	L	1	0	0
200912	3013	G	000730475	L	1	0	0
200912	3013	H	009178139	L	1	0	0
200912	3013	I	023122022	L	1	0	0
200912	3013	J	007352751	L	1	0	0
200912	3014	A	004312449	L	1	0	0
200912	3014	B	000747815	L	1	0	0
200912	3014	C	000746541	L	1	0	0
200912	3014	D	006048641	L	1	0	0
200912	3014	E	008429375	L	1	0	0
200912	3014	F	005412218	L	1	0	0
200912	3014	G	006678041	L	1	0	0
200912	3014	H	007246390	L	1	0	0
200912	3014	I	000751715	L	1	0	0
200912	3014	J	008231036	L	1	0	0
200912	3015	A	000761613	L	1	0	0
200912	3015	B	009378510	L	1	0	0
200912	3015	C	003108112	L	1	0	0
200912	3015	D	004153278	L	1	0	0
200912	3015	E	001481681	L	1	0	0
200912	3015	F	004782208	L	1	0	0
200912	3015	G	001442058	L	1	0	0
200912	3015	H	004202627	L	1	0	0
200912	3016	A	005617545	L	1	0	0
200912	3016	B	011096336	L	1	0	0
200912	3016	C	001989235	L	1	0	0
200912	3016	D	011092004	L	1	0	0
200912	3016	E	007602480	L	1	0	0
200912	3016	F	022368141	L	1	0	0
200912	3016	G	000762717	L	1	0	0
200912	3016	H	002087464	L	1	0	0
200912	3017	A	000764086	L	1	0	0
200912	3017	B	005412145	L	1	0	0
200912	3017	C	021735809	L	1	0	0
200912	3017	D	003900452	L	1	0	0
200912	3031	A	007602952	L	1	0	0
200912	3031	B	008811865	L	1	0	0
200912	3031	C	012022204	L	1	0	0
200912	3031	D	001521241	L	1	0	0
200912	3031	E	011838847	L	1	0	0
200912	3031	F	000791342	L	1	0	0
200912	3031	G	000774871	L	1	0	0
200912	3031	H	009251081	L	1	0	0
200912	3031	I	009677224	L	1	0	0
200912	3031	J	004386841	L	1	0	0
200912	3032	A	007406029	L	1	0	0
200912	3032	B	000766259	L	1	0	0
200912	3032	C	000766402	L	1	0	0
200912	3032	D	003380750	L	1	0	0
200912	3032	E	000768979	L	1	0	0
200912	3032	F	001389580	L	1	0	0
200912	3032	G	008163480	L	1	0	0
200912	3032	H	000768529	L	1	0	0
200912	3032	I	000771570	L	1	0	0
200912	3032	J	009975578	L	1	0	0
200912	3033	A	004388119	L	1	0	0
200912	3033	B	000775983	L	1	0	0
200912	3033	C	010256607	L	1	0	0
200912	3033	D	003858626	L	1	0	0
200912	3033	E	002724960	L	1	0	0
200912	3033	F	007825099	L	1	0	0
200912	3033	G	000779296	L	1	0	0
200912	3033	H	006134440	L	1	0	0
200912	3033	I	009600582	L	1	0	0
200912	3033	J	006174876	L	1	0	0
200912	3034	A	002380552	L	1	0	0
200912	3034	B	003698815	L	1	0	0
200912	3034	C	005226880	L	1	0	0
200912	3034	D	007465424	L	1	0	0
200912	3034	E	010062411	L	1	0	0
200912	3034	F	005703484	L	1	0	0
200912	3034	G	009317201	L	1	0	0
200912	3034	H	008297444	L	1	0	0
200912	3034	I	003156265	L	1	0	0
200912	3035	A	009177108	L	1	0	0
200912	3035	B	000809470	L	1	0	0
200912	3035	C	000827878	L	1	0	0
200912	3035	D	006898262	L	1	0	0
200912	3035	E	002085151	L	1	0	0
200912	3035	F	011415326	L	1	0	0
200912	3035	G	005495032	L	1	0	0
200912	3035	H	005227496	L	1	0	0
200912	3036	A	011956866	L	1	0	0
200912	3036	B	012239009	L	1	0	0
200912	3036	C	024830985	L	1	0	0
200912	3036	D	021311839	L	1	0	0
200912	3036	E	001445847	L	1	0	0
200912	3036	F	000780537	L	1	0	0
200912	3036	G	009681183	L	1	0	0
200912	3036	H	008492948	L	1	0	0
200912	3036	I	004615522	L	1	0	0
200912	3036	J	000809373	L	1	0	0
200912	3037	A	000818232	L	1	0	0
200912	3037	B	020057300	L	1	0	0
200912	3037	C	011292798	L	1	0	0
200912	3037	D	007661215	L	1	0	0
200912	3037	E	006614388	L	1	0	0
200912	3037	F	000800309	L	1	0	0
200912	3037	G	002300257	L	1	0	0
200912	3041	A	010745268	L	1	0	0
200912	3041	B	008355568	L	1	0	0
200912	3041	C	005131936	L	1	0	0
200912	3041	D	004744705	L	1	0	0
200912	3041	E	011417884	L	1	0	0
200912	3041	F	025961285	L	1	0	0
200912	3041	G	004487591	L	1	0	0
200912	3041	H	000715948	L	1	0	0
200912	3042	A	009515097	L	1	0	0
200912	3042	B	002519631	L	1	0	0
200912	3042	C	021324655	L	1	0	0
200912	3042	D	005026830	L	1	0	0
200912	3042	E	020634669	L	1	0	0
200912	3042	F	010942993	L	1	0	0
200912	3042	G	002261162	L	1	0	0
200912	3042	H	021743445	L	1	0	0
200912	3043	A	002336421	L	1	0	0
200912	3043	B	005925975	L	1	0	0
200912	3043	C	006613489	L	1	0	0
200912	3043	D	009435697	L	1	0	0
200912	3043	E	021104671	L	1	0	0
200912	3043	F	000715549	L	1	0	0
200912	3043	G	000715514	L	1	0	0
200912	3111	A	000314595	L	1	0	0
200912	3111	B	006271219	L	1	0	0
200912	3111	C	010715679	L	1	0	0
200912	3111	D	004096436	L	1	0	0
